Decision Tree,0.5415625,0.507760416667,0.508541666667,0.507760416667,0.512291666667,0.523125,0.53390625,0.5415625
Naive Bayes,0.542291666667,0.52296875,0.524010416667,0.52296875,0.5275,0.536614583333,0.53984375,0.542291666667
Extra Trees,0.56453125,0.512395833333,0.515104166667,0.512395833333,0.529895833333,0.544270833333,0.5546875,0.56453125
Logistic,0.541927083333,0.517135416667,0.517135416667,0.5221875,0.526510416667,0.53375,0.539739583333,0.541927083333
Random Forest,0.537916666667,0.5053125,0.514427083333,0.5053125,0.517291666667,0.530677083333,0.53296875,0.537916666667
