ab_mfcc,ac_mfcc,ab_chroma,ac_chroma,ab_gt_ac
801.3502033475411,816.1279766756152,11.389129793342201,7.873350995789611,TRUE
625.2417355405837,629.0602465763978,5.220147542327493,6.987849092545343,TRUE
1063.4113010130377,1418.695745425753,0.8568190841267812,4.004203607053343,TRUE
488.95128839027865,950.3591117542787,6.773515916747676,7.024842636345999,TRUE
385.3153916716659,359.35741351486536,4.043560171063038,4.139872747889299,TRUE
1911.198238806422,553.9663390273772,2.6985064518926265,6.901207313145976,TRUE
504.57652911055936,1375.436238582578,6.866627775334758,7.4198551878823995,TRUE
703.4783686268592,1096.4496297307119,7.348005596934309,6.638357551961114,TRUE
676.6049307535689,1045.163310290478,5.455325360979801,5.764944560418124,TRUE
738.1334568588953,1197.1337132970993,4.9257545856783915,5.8192843611150895,TRUE
535.8884171194366,595.3403891302502,4.882923732924192,8.034217528589052,TRUE
1410.9627559568755,1105.5945814058628,7.684485049469805,4.023390241040921,TRUE
512.5329011683667,562.7384298197572,9.322481566015433,4.268878044251016,TRUE
533.3195339009187,721.9841227252306,5.981009010433812,7.061505192647016,TRUE
1575.7495715650643,810.7824064576282,7.146774412056083,7.364332243618129,TRUE
892.2948639247311,1079.814537234367,6.400622273660646,6.5805690062497915,TRUE
483.23874016029083,935.74507381435,4.963299863080668,5.549340984700643,TRUE
532.6601087499346,580.6004318433943,9.082536644684502,6.216457351298149,TRUE
452.08832795795456,605.6473541486605,8.193509107089119,7.6222491506688295,TRUE
362.5481443830705,554.30243380445,3.0384585306235135,5.871498702020684,TRUE
1044.0218381897564,1159.3321107546617,2.3720404439846745,5.882554955094011,TRUE
960.43571392466,603.362015633793,6.747405663198938,6.642953643641279,TRUE
1507.6291296422419,1139.4661608789045,6.1988682794378445,3.531751642932372,TRUE
806.3382462528982,1407.5900730828912,4.269660410767226,6.822115313790154,TRUE
474.251145527623,2171.7278668536264,5.693736542894622,7.7440601538955205,TRUE
896.337115583633,1323.4731084803143,5.910025640837004,5.106701499146022,TRUE
470.53395517666286,893.0240772298629,6.152725724063312,9.911107004789558,TRUE
466.42953087591457,1382.7815739661862,3.745217243422383,6.0554769140712255,TRUE
1766.1967540044793,1227.0659303135587,4.246421341983974,4.770512137875827,TRUE
228.71921711056035,803.3738005230425,7.779542043487955,6.1910502878091584,TRUE
926.8161055923683,1453.1389689734965,2.1301478986938593,8.19344091524636,TRUE
461.2054666695557,1293.3870387043899,1.9618776468827566,5.8768323244622795,TRUE
618.7773048395496,836.7946734802015,3.248096443984028,5.847765735297302,TRUE
961.7296758281944,846.0796778548581,6.837757275572102,5.6734115689221385,TRUE
443.2462559121011,510.84086769341536,6.921214935976074,6.417116625612498,TRUE
781.8313034775865,703.7331581049552,7.51884090589533,7.256724380387748,TRUE
474.251145527623,2171.7278668536264,5.693736542894622,7.7440601538955205,TRUE
269.150511759355,1572.8633563082399,5.444866646743552,7.259556954494389,TRUE
1005.6624667793833,773.2967583243839,4.801952964242623,7.431547715893675,TRUE
528.9213436590626,326.02246291127483,8.816747341478546,7.792644375786315,TRUE
603.362015633793,960.43571392466,6.642953643641279,6.747405663198938,TRUE
412.19522504257833,606.2586969864192,8.46727570537761,3.896356419171268,TRUE
884.3684166026372,1431.609143139526,6.417007054561697,7.1816806687495625,TRUE
1291.3145990305202,1083.3254928218787,6.057882519514575,6.634880056435047,TRUE
957.9222922301929,1121.4972140317702,6.297386148869669,5.953483415446463,TRUE
645.1416923671928,692.4860147014763,7.554355849741499,5.0370362003254225,TRUE
761.684108189283,564.8257597997119,5.420381640581393,6.525622393808105,TRUE
325.459619047551,661.2994727650471,3.4934081048033057,6.2368699125084825,TRUE
782.3620445713464,1106.1681963932137,4.9996415566146215,6.6632515213792605,TRUE
976.7614235632643,1015.230446722105,7.331239032194095,5.655515993735787,TRUE
532.4120559540982,1638.9963529343459,5.0886246151301755,2.6985297062916,TRUE
874.2724470630931,681.3088746789906,7.973253577352982,6.788592469735787,TRUE
600.8643627268873,1061.2867245273715,4.416345489709938,7.157714513543664,TRUE
520.7622442068716,1119.733077233426,11.060613279784729,5.74955763206671,TRUE
1166.503897852102,1977.5284729685025,6.121557506467124,7.7147574107739745,TRUE
814.7488737707952,1577.2536031988002,7.789906226210187,4.331186559106961,TRUE
672.9463712384622,603.8254481029826,4.119236507122417,4.865757160645313,TRUE
763.5356541610633,656.7677914871543,7.058673622691158,3.957156645347084,TRUE
809.9351526605739,592.1181890783422,8.652273780778959,7.243233895419911,TRUE
1194.3310249701992,2011.6948601311433,6.921125033291083,6.823145622686293,TRUE
690.3524270717896,1004.5594603181978,8.87855054092959,8.8177665783957,TRUE
369.52634735080755,473.66191328703843,3.5925738738760447,5.952340195448017,TRUE
513.1553608291365,702.6511666065562,6.146427698672574,7.807077001784178,TRUE
740.7711861135635,1355.5082534687679,7.82049538100237,8.088504813985066,TRUE
262.2133262427013,1492.0533574509645,7.458192404453835,7.188361054878812,TRUE
830.4805628020656,1201.3327021753437,8.331774314801226,2.1245405947543627,TRUE
585.1235421010944,1145.2173767390013,4.1320750477665875,7.240723465527082,TRUE
762.3798216867435,1030.8576534893919,8.886971210249051,5.947239942667935,TRUE
526.9923895553271,783.1175495049722,5.9005928700563794,6.3179594385967794,TRUE
1809.106705009649,1509.1810950644278,0.8640747065770047,4.29364629486645,TRUE
1076.4729217911795,1126.7971053805234,5.560740482495987,6.828220313983789,TRUE
667.7408131987877,672.7468262639882,2.5525160496776618,7.794284824639381,TRUE
1024.0080836571838,582.8273746298364,4.815016584302294,5.921011324445656,TRUE
1162.4349895469982,809.3027236698058,4.258927510606513,6.9509943391266376,TRUE
842.9923892834315,811.5073994442603,6.584207442134387,6.091217778499136,TRUE
650.6131303496596,738.0292656452561,4.676162973981489,5.694540948034634,TRUE
371.2520790348341,682.5828738411041,6.2740457207086,4.352436372566547,TRUE
811.4548852603692,526.1829969898342,4.92961800604262,7.070785738777692,TRUE
482.74411563152023,677.5415606804827,8.362398840600136,8.1005626704354885,TRUE
1024.8093884437662,681.799877064605,5.824203926096201,6.77565951194353,TRUE
750.7726776820195,608.7579306564409,7.654415019111317,8.840971618924142,TRUE
684.4231917307185,743.0844914230179,6.158315036365066,6.01238635643199,TRUE
1008.5522061333432,1271.0135107612482,5.657612267795957,6.792308124258931,TRUE
897.0610492378358,747.3123804693429,5.767584225116153,4.069962647871603,TRUE
554.2398959463653,653.4188920278646,6.126197479630565,4.464657033023682,TRUE
781.8370105890058,1642.2921907398181,6.285812094165222,6.513064327110583,TRUE
602.1214386507779,936.7145067947379,4.851813971330246,5.616730553289568,TRUE
631.801751964259,676.5375700883305,6.716841894706169,7.5113312042443585,TRUE
641.9389446277166,987.5282736060708,6.284986739719794,4.272341773006762,TRUE
612.9236148932184,947.6751793152353,5.836118666494293,9.697404502449722,TRUE
1020.5815127611488,1285.937413605799,3.8125808082239705,5.254366078416162,TRUE
980.823777428615,1367.2037412285592,7.125202995584322,7.093650430258508,TRUE
822.3822949561481,973.1676314274873,5.3315981954291916,7.075263628582876,TRUE
344.36943836779363,1252.6455401239632,4.35247407985746,5.533634123490587,TRUE
710.9256482787354,876.6232749473202,5.120730901841024,8.38158694541772,TRUE
541.1845027915288,961.0349932437118,7.997373733723882,5.539892294043314,TRUE
797.0360942321159,851.8535005160543,4.764791391346196,8.053268867228747,TRUE
624.9209693253011,1293.9084801434888,4.493300081824495,3.1139587334233045,TRUE
483.23874016029083,935.74507381435,4.963299863080668,5.549340984700643,TRUE
856.7977014161838,1001.7102907984563,3.916464004389857,4.3906391565584935,TRUE
692.1187945561342,574.0410810732767,7.264244127950116,5.228340615758432,TRUE
250.317714055162,400.30711089102346,5.679358370964734,5.8534519709833095,TRUE
964.5170334341376,1350.5873001988837,8.297624207268944,6.971012607505239,TRUE
344.7782066719684,646.7398837124364,6.996460816357433,4.269195268514068,TRUE
508.4055599551939,558.6009766605964,6.71481901613409,6.222870717012892,TRUE
760.2299806066176,833.5423841434492,4.295824826473244,6.605831994761022,TRUE
600.0040557600697,393.23098174603604,8.29601040231367,4.2286216208363046,TRUE
818.0470001718934,1300.6040511682681,5.1723590874260426,8.254504556859107,TRUE
717.7521617957575,616.4491945330045,6.310495197150448,4.475155114556653,TRUE
814.95031289032,530.3704523184954,5.214354103402573,4.350056162379346,TRUE
706.5038527087363,562.7476848849591,7.851891912433056,5.438396758558554,TRUE
564.2280492800016,877.6510379054181,6.617650081960957,8.12198414477379,TRUE
426.15102114455834,1607.283757113576,7.536318295113296,8.237320730682189,TRUE
538.0607138594678,1862.7951412247462,7.009894167200816,7.183134094775421,TRUE
892.7684773265026,975.108053145254,4.085013926809463,5.8480158341677,TRUE
571.1190703400316,699.9074287418528,5.685470127845063,6.75181187317524,TRUE
525.7898691005082,1317.9909603665778,3.643956125127925,8.952192658974894,TRUE
481.2130295805779,1050.600423827889,6.002135743229419,6.267790717940553,TRUE
689.5193336153359,526.8971037829144,4.71461406001054,6.082077623427807,TRUE
589.4396684753835,1525.8250538244172,6.7395119589907315,5.523974968447164,TRUE
957.9222922301929,1121.4972140317702,6.297386148869669,5.953483415446463,TRUE
548.1285317855518,1067.354721400256,6.117738712874664,6.4748022389383575,TRUE
518.50376146596,881.8382208447995,7.758057219707788,6.088607137821925,TRUE
434.6611491276475,863.4329846018106,5.502388260678891,7.760642157147337,TRUE
1378.2232750720784,910.0883977586109,6.021707065177515,7.270863846187914,TRUE
409.5898595458367,949.8182161396178,7.041276431479955,5.893943301886675,TRUE
927.6999309030484,1627.8939221315632,3.9876061185016805,6.501388605246771,TRUE
812.2460116552209,603.6566509206677,7.088922445279385,8.691469672365981,TRUE
503.7865630176241,1374.998647555899,7.368881498092232,7.0960997848010505,TRUE
740.7711861135635,1355.5082534687679,7.82049538100237,8.088504813985066,TRUE
1303.1005989119885,871.6695680355131,7.781842330959772,7.222730181655198,TRUE
