base_similar_mfcc,base_dissimilar_mfcc,similar_dissimilar_mfcc,dissimilar_similar_mfcc,dissimilar_base_mfcc,similar_base_mfcc,base_similar_chroma,base_dissimilar_chroma,similar_dissimilar_chroma,dissimilar_similar_chroma,dissimilar_base_chroma,similar_base_chroma,ab_gt_ac
884.836887927492,905.5510086188433,693.6197527800148,552.7347016523831,767.8623177494112,920.6143629405058,13.122024241620489,9.034310424548634,10.563923118126391,10.446727849615876,5.423046664277977,9.059319423671628,TRUE
715.7249331183341,709.7822938082037,934.8938975851906,1008.3689654760401,728.9439489944641,735.2694778842069,5.889944150423828,8.346034190290109,7.975085793477931,8.440800510752403,9.503612689905225,6.9795835785096445,TRUE
1230.2484277407345,1583.896912194275,1747.1868345303064,1509.4082154930034,1286.9777451353982,2115.8327676969993,1.0170570438155815,4.719330093781325,4.853928807467231,4.019760054730851,3.9107662975957482,1.0047694913098124,TRUE
559.8217127486594,1081.0291561169934,1118.964731221517,911.7056109291873,912.4532974445264,542.2386954473141,7.9719095284779415,8.609436587031668,9.048525754359277,5.806356833392044,8.273453795613323,10.312792429533351,TRUE
431.8631328413535,415.91022223035986,629.3756877158594,579.1452905416767,348.11973162679766,419.3415622200441,4.5539145704965165,4.938666300756526,7.273292256109954,6.3984896788157535,4.9638690903764076,4.147975818092647,TRUE
2150.1405008013758,636.9397388842466,2316.0813027959402,2156.6791152122396,659.8271534402497,2173.5763267937787,3.149214633811412,8.251193177569734,9.314491746676683,6.728593204835016,8.387707739807555,5.707651413535538,TRUE
597.8915100458584,1574.4867694597904,2003.5936364317422,2081.9780441501994,1747.9686818268071,732.8293939747193,8.191049080740761,8.7902738611577,9.0885348713594,9.0885348713594,9.629302651442009,8.218833625278895,TRUE
785.1454247633415,1247.279335701605,855.7858604841362,837.4373313149772,1139.0578036110028,690.2501881204147,8.600346251893491,7.693687093398511,9.056925301983858,9.332197315662201,5.160703092486111,8.389799737732924,TRUE
770.1518922421918,1212.4137945099997,1511.2311398597608,1128.4009438756239,1092.1066559119631,940.3122488235642,6.601226581279883,6.6174273035584,9.676212416858894,6.629069579351565,5.926103907577794,7.23135889147803,TRUE
930.3404378984296,1457.5958216005488,1249.035813352752,1215.5508010955723,1443.6262789596049,998.3612310064353,5.8914715834662665,6.576759272111191,6.8748878238002495,6.603796265109996,8.427996667428513,10.133386322590686,TRUE
598.6048351036292,683.3066226069163,1064.172016176943,985.6233286685508,592.3384874751782,548.0785338428818,6.086804761222174,9.17362785810241,7.69908932031419,9.13601832551536,9.843044567269665,5.865563841625704,TRUE
1575.4314560132789,1259.1556272762396,1042.3631755534789,1144.4055799082855,1310.6427659960912,1405.057642177721,9.06116117025417,4.615905562947462,7.909644214195021,10.132392010567607,4.306792609854781,7.223939797006413,TRUE
587.3549309284758,664.8861580311179,765.1918894507526,868.0175723444543,690.5303850137234,526.5341410235505,10.588558796207845,4.941424903723825,9.192741209858546,9.08119266571984,5.513728706582367,9.372469193433755,TRUE
621.8866472437207,822.743450450536,660.2404685765189,809.5428892686161,811.9541509336007,568.4142723769792,7.206524700030544,8.935220618306586,10.567199473172648,9.506019519230193,7.718608108828129,7.741443085969016,TRUE
1785.171747008122,925.6591946771348,2314.5513146162584,2337.6985225580165,1028.6597085796611,1790.6808208012314,8.235339284969852,9.031534057347924,8.06533101686725,8.928485969989719,8.607600833729055,7.4297437665189205,TRUE
1010.5267912475806,1246.6139750729358,2351.2549774341433,1994.7095569366031,1496.163016203775,1099.7463103857854,8.003232591659389,8.014495460742316,8.32150228620452,8.182727022272182,8.608762945980086,7.11978614183149,TRUE
548.0785338428818,1064.172016176943,683.3066226069163,592.3384874751782,985.6233286685508,598.6048351036292,5.865563841625704,7.69908932031419,9.17362785810241,9.843044567269665,9.13601832551536,6.086804761222174,TRUE
621.4012521352656,665.8638828009787,802.292096264199,808.8855356575566,648.1080975100865,527.6030218282613,10.701004680059956,8.090421695352143,8.806478337130281,9.003476523845288,6.763980166724697,10.176665195358447,TRUE
510.2802541457752,684.2992580593946,769.8616728588523,791.1058338367573,875.5176336962271,556.6245833869833,10.730573689421803,8.601288359570129,9.020720974696603,9.98494571376922,8.505061091624814,9.888648114300727,TRUE
419.3415622200441,629.3756877158594,415.91022223035986,348.11973162679766,579.1452905416767,431.8631328413535,4.147975818092647,7.273292256109954,4.938666300756526,4.9638690903764076,6.3984896788157535,4.5539145704965165,TRUE
1241.087274254443,1318.686889222649,1906.6483067743761,2318.884219364315,1540.2486151848511,1085.3252444614625,2.935926640600906,6.7937217543294635,7.558110718097641,6.27391078561422,7.123249582168848,4.629382507929743,TRUE
1110.0035529899596,681.1112181559292,1381.4398541372607,1576.7426122547763,661.1487491748765,892.2161330389279,8.276263327402699,8.266477233509654,4.0540598014681635,4.0312350733762905,8.768710254592532,8.376538826675684,TRUE
1725.4720295325924,1351.2189196583695,1772.7259006521247,1265.1002508107404,1380.8944740399781,1789.2752222444515,7.19729700883206,4.478921375241909,9.62257578416981,7.478949871998505,5.301767565444106,7.1032272843726485,TRUE
905.8709319335786,1569.6665737346736,1625.2131784855835,1237.7767485549607,931.0832322958765,936.8775294108314,4.9294566792856225,7.705595908066079,6.887856663250334,7.0338894050943,7.894406967260802,4.492483198842318,TRUE
540.079881195333,2455.8446861836064,2760.955738887529,2261.242187181053,1953.876172432804,531.6390702903134,6.274469342001872,8.823388090230427,7.634418693282664,6.84421182857378,7.600621228546209,6.634514144073814,TRUE
1027.428706673396,1472.560339819697,1329.044955866856,1312.1546244372637,1639.2717123671332,1541.96677264459,6.881511831205252,6.404866163528023,5.35435967080311,5.651626695936509,7.260601606246002,7.481198616104358,TRUE
576.2798155439464,1011.4185196659254,763.6904508541686,736.5920882285344,960.9861205958287,618.9076562502462,7.045291349191793,11.330725833247278,8.897808400812988,7.158960787210434,10.000566579953638,7.53214090550215,TRUE
520.0497582362582,1645.3766091373382,1338.2237057808418,1351.6993414537915,1640.759987300517,491.5091908934529,4.64320787340322,7.227384579816623,6.081943939617922,4.552538385394628,8.131556255728423,12.503013021810585,TRUE
1988.8156760572915,1389.3276920336855,800.8538895214285,858.1673790982368,1164.0225134671332,1948.0401746628058,4.945195092533254,6.08100978519896,7.309486454633403,4.385918454720942,6.4359639095683505,7.035056635381029,TRUE
272.07037995671124,957.9333157308658,923.9711870407649,810.0763593387575,902.4928398980501,295.8948916344507,9.366198255559393,7.515044895240515,9.201950372971325,8.131104348005605,6.890792710376706,8.3929710943933,TRUE
1064.911340555344,1649.5379003438043,945.9546976339554,857.854013800151,1538.9336744475818,1061.9129895426136,2.9577936594291314,9.562312508983078,9.220687423645316,9.87167080812828,9.167435147286056,6.120816202462885,TRUE
534.209834241429,1461.253218491236,1458.404715656805,1443.6264109215622,1553.6054963515007,544.5326293190251,2.35527839201961,7.051416346188041,8.796243981673713,6.088460382930115,7.31043764515715,7.433581894399316,TRUE
700.5491100353939,947.8377546754391,1419.3068439088656,1365.7569837933258,1071.5913404707167,687.7791266042208,4.234594862957552,6.5813941073903806,9.80339245357861,8.8350346764564,5.28823376829431,6.681697678086573,TRUE
1086.3357484228945,980.8167752252316,713.0452555575598,921.4658733120264,844.2641877390834,792.3170605751409,7.86009499328762,6.8186538361618085,6.311749425777215,8.809179184932932,3.835398343365298,5.104150803756484,TRUE
507.18804026732585,592.3041476830188,511.18158162620796,499.9383114918095,479.6976523782894,511.393142041224,8.225846234348019,8.68203813541591,5.041991308513301,5.668678062074332,8.260555840001029,6.024225612704406,TRUE
868.7681350767003,828.1887122675306,1111.7193908148752,970.5530792640515,1110.0355089418676,843.8921159001569,9.410736508084671,8.892163421200907,9.263793083444018,7.644078713760852,7.976081021717493,9.835713995532913,TRUE
540.079881195333,2455.8446861836064,2760.955738887529,2261.242187181053,1953.876172432804,531.6390702903134,6.274469342001872,8.823388090230427,7.634418693282664,6.84421182857378,7.600621228546209,6.634514144073814,TRUE
305.9955060583558,1800.953624939507,1785.3802166327996,1533.2396927657283,1537.732699530734,270.10794381735946,6.687401385513831,8.385523554964092,8.459204452918087,8.010939651499099,7.924113236766876,8.713311002702653,TRUE
1147.0160899868315,884.2672191128481,1310.4385482758698,1409.31519410812,974.7592423739015,1038.0921698438474,5.582946574956862,8.590712373017503,10.804496725822306,8.520211943167125,8.835401591174865,5.703939368621996,TRUE
602.5985341175486,369.44566721767944,686.0556997587219,692.9910225079653,448.9921794590344,844.0643468604716,10.324416942407808,8.855727250945243,10.167365684750004,9.97466077388923,5.773825710316622,9.354895263661037,TRUE
681.1112181559292,1110.0035529899596,1576.7426122547763,1381.4398541372607,892.2161330389279,661.1487491748765,8.266477233509654,8.276263327402699,4.0312350733762905,4.0540598014681635,8.376538826675684,8.768710254592532,TRUE
470.3801966375737,696.1466046871477,595.9582521629659,620.6043717310704,713.1946949057188,454.5154054415317,9.644388851668356,4.483989451783532,8.668825640240124,10.070839021747188,9.225028837497135,9.665069750012451,TRUE
998.8627284532979,1614.2306545281212,1899.658642744579,1459.0403129065567,1030.3975971298669,920.6892947085347,7.4833835081491795,9.284635044806864,8.473842170597852,7.660271692759255,8.451589431158437,7.2417151295738345,TRUE
1451.0641086591427,1217.2595565179913,2312.126159715812,2522.076713562332,1273.913998356824,1382.2516656720518,7.317631995267452,7.772555533866258,8.041008753971491,8.299478281531771,7.79991610997956,8.11910814917182,TRUE
1138.4735796482596,1272.0562637235653,1287.1922326992071,1275.2196817254976,1308.9634896057473,1143.409635264372,7.741556382595941,7.0922954972308565,7.861896577377542,7.4934302308751315,8.386905280694457,8.284826324864222,TRUE
754.9605578145645,778.0650659799869,1294.3390036903438,1278.5725805759844,841.356734997795,698.7579372101799,8.960169571862258,6.379973263703054,6.779773818893861,9.337018579211637,5.371270989165021,7.419001202347003,TRUE
867.7254110414276,659.5539706188661,609.8808339432746,607.4325390570405,587.4425999698183,929.9443128956229,6.482558422697515,7.8890764335527015,5.6391250529781365,9.025187379516195,7.2106003906283975,6.4048327914560215,TRUE
377.6419054965851,744.652934978806,638.9046118994056,650.5840272962646,750.14507884956015,374.20709661034175,5.708952291426067,7.491548107984902,6.086433314189113,6.2527019406246955,7.164691844882016,5.099167981638859,TRUE
892.0096989597898,1239.4695645303836,583.3366898379018,559.205485779971,1255.798304708426,864.7029710293791,6.446590140816003,7.6486872924144205,8.318962462177295,7.0260454169317175,8.851827864682145,8.846042905565325,TRUE
1119.8662097780334,1153.0622998124518,729.3979970664648,707.7411512632441,1181.693067071314,1134.0747340885478,8.818109993386292,6.4645669410424365,7.185517342959922,9.220308966664815,6.03955432139942,7.494159364747308,TRUE
617.7713509220488,1856.0773829032205,1495.6694106591995,1475.5185483610094,2170.6768389243525,946.1176659613861,5.823927795369652,3.144802308553983,3.2750689346215847,6.456031447151806,1.04401226960193,3.4377777509425016,TRUE
1019.0630425418071,765.8690751990296,1368.437646963574,1455.8718191079113,915.1316801456475,963.9554083632488,9.168653055041466,8.130256133395942,2.5522451454802844,3.23540172416817,8.483846764753842,9.660589207265446,TRUE
693.5982088710739,1223.4680127686252,1318.0531046513347,1335.1661181159698,1213.9966147056703,664.5942169364171,5.297540250181222,8.374743291350857,8.462559905464124,8.29034586185867,9.042190978655023,5.50411272165805,TRUE
587.3826572434175,1267.318374215164,1333.838315011507,1219.9088460165108,1155.2824429934305,438.5145592230003,13.716239672818338,6.239286039942774,9.19658165892361,9.684737745024927,4.643870874301627,4.041410443594008,TRUE
1344.4632753083074,2249.780773026118,1148.0625389944896,1392.7673354608155,2355.7103979470467,1167.0194455747837,7.262351922372152,8.77382868887399,9.125885845667407,9.23567956956841,9.295952177181615,5.6787628624654864,TRUE
943.4431790994859,1804.2439123523031,1286.1756122394336,1310.4336315586297,2076.486059156865,1024.0339498229532,9.233620406953353,4.961105124184171,8.435632113221484,9.650897220363186,4.890165024195428,7.710769633496914,TRUE
792.3170605751409,713.0452555575598,980.8167752252316,844.2641877390834,921.4658733120264,1086.3357484228945,5.104150803756484,6.311749425777215,6.8186538361618085,3.835398343365298,8.809179184932932,7.86009499328762,TRUE
903.0888506536796,800.1891295421187,883.673571709527,915.0525198015044,954.7853305178826,814.1292115632655,8.894074760507511,5.826784032759864,4.5845157730251644,6.260934449084144,9.186195824947195,8.751312196785127,TRUE
919.6224478779022,681.1161762012849,747.6986177022097,667.4488765853984,749.173330896717,996.8832927323456,10.014029617193998,8.450254478940035,9.27353313025666,9.560065438086163,7.6534133836265905,7.247039950803215,TRUE
1382.2516656720518,2312.126159715812,1217.2595565179913,1273.913998356824,2522.076713562332,1451.0641086591427,8.11910814917182,8.041008753971491,7.772555533866258,7.79991610997956,8.299478281531771,7.317631995267452,TRUE
784.5851494784589,1151.1834143627607,1671.7452752792055,1592.8349028133912,1120.7467319481066,819.9410405262821,10.368255656978944,9.985568577682661,7.783272280349601,7.739600346237918,4.6626973967710095,7.477114957993406,TRUE
425.4310251103184,545.2937469173197,627.0614422836267,449.5328333704215,431.33488667713436,463.7407340551875,4.097318014553722,6.846684563026227,6.7738724804632335,5.824180710294755,6.56079790078553,8.557667063230529,TRUE
586.934818085355,787.728675337124,538.2734880906094,549.8805931196584,744.4582207274404,540.8622716722818,6.984180442814461,8.9646580318505,10.22608487197696,9.664867351906128,7.248998628691974,6.8026612346065995,TRUE
848.1837593571197,1552.6044539074192,983.7475435286901,830.1160872766827,1284.939692949854,806.8655212481469,9.410146503573985,9.71255952321735,5.863837265661925,11.985296420608554,10.156375436319637,8.514426806218259,TRUE
297.9536650177646,1710.2142791531787,1967.5603510914361,1853.7816291602876,1677.7283469660588,316.2238777009329,8.647826308176644,8.145671243132362,9.132048428529181,8.858186140666433,7.883826638282562,7.994226912300984,TRUE
963.9554083632488,1368.437646963574,765.8690751990296,915.1316801456475,1455.8718191079113,1019.0630425418071,9.660589207265446,2.5522451454802844,8.130256133395942,8.483846764753842,3.23540172416817,9.168653055041466,TRUE
664.5942169364171,1318.0531046513347,1223.4680127686252,1213.9966147056703,1335.1661181159698,693.5982088710739,5.50411272165805,8.462559905464124,8.374743291350857,9.042190978655023,8.29034586185867,5.297540250181222,TRUE
868.8822778155313,1166.6972800538013,912.6972598855566,975.8250608968973,1116.484920420292,732.0904831056599,10.107051630960324,6.861317691259596,7.716408517861472,8.332975941240507,6.1763804599839265,5.870337227952286,TRUE
618.7868136798724,914.5470434701768,1672.8431022362886,1609.4342957384138,1147.2404466462992,808.1217057310732,7.15695459408932,7.326507361516207,7.7567794424927445,7.535102992770312,7.159519294731046,6.309733754689162,TRUE
2115.8327676969993,1747.1868345303064,1583.896912194275,1286.9777451353982,1509.4082154930034,1230.2484277407345,1.0047694913098124,4.853928807467231,4.719330093781325,3.9107662975957482,4.019760054730851,1.0170570438155815,TRUE
1246.327948064223,1317.6444731647466,791.2887160982825,706.1548447339642,1100.7963069959278,1182.9593861972533,6.491715390654434,7.918667319729972,8.056903413019963,6.322384416100317,8.33509641792647,6.927584615770111,TRUE
789.6329470112785,774.5576073571076,656.7193659078812,703.0662774086445,845.5425033575614,664.2903650528665,2.9366606931625467,8.856996290191642,9.745265928095376,7.360553855374537,7.8158555361861755,4.7303125857333574,TRUE
1151.6812821577134,664.0359660867466,670.0066199808846,753.560443133304,675.1990450280657,1148.2601615730603,5.494166161883549,7.016497177779366,9.16022674443498,8.69921760104432,7.047779993486165,5.527396416062132,TRUE
1317.9262078859545,921.1946444559198,1113.1812603746798,1267.1110475276148,911.7799775200434,1141.5290857237867,5.287503304038224,7.9271390055008055,8.626326923235965,8.836767971427774,8.353892571874763,6.279714349806366,TRUE
967.5536279911184,930.1059392818324,548.7582329606905,490.93880258391897,1068.1956523527228,1026.5795609819957,7.554166232471878,6.939914020678662,7.796271730021525,6.047367971634552,5.736118776691198,6.623502585310136,TRUE
749.2624946654764,868.8562676142642,1304.36144445012,1455.9475567564295,961.314554148647,786.7966320943867,5.739109499977588,6.4810990205657895,6.287033644836202,6.316100318741476,8.2584403712541,5.970603947556996,TRUE
416.27568604579375,762.5783643252311,575.9665557662604,559.2846377096034,690.7409575393062,411.5879424826269,7.2037736373467425,6.055708093214754,6.707848086453317,7.147431507075289,7.437293324997067,6.999813443549658,TRUE
917.6175086896026,680.5020490981115,948.6930862219709,954.783240052662,1113.0188930512495,854.3703187004877,5.782022083334289,8.070852178518809,7.167683082701512,7.242399970462627,8.818644892853737,7.622591559864617,TRUE
556.6245833869833,769.8616728588523,684.2992580593946,875.5176336962271,791.1058338367573,510.2802541457752,9.888648114300727,9.020720974696603,8.601288359570129,8.505061091624814,9.98494571376922,10.730573689421803,TRUE
1182.9593861972533,791.2887160982825,1317.6444731647466,1100.7963069959278,706.1548447339642,1246.327948064223,6.927584615770111,8.056903413019963,7.918667319729972,8.33509641792647,6.322384416100317,6.491715390654434,TRUE
844.0643468604716,686.0556997587219,369.44566721767944,448.9921794590344,692.9910225079653,602.5985341175486,9.354895263661037,10.167365684750004,8.855727250945243,5.773825710316622,9.97466077388923,10.324416942407808,TRUE
790.6387939222179,845.8253845252075,1033.5125474155138,1138.3569483343244,787.0575202430425,800.1728641824816,6.691313928990491,6.7987447018336455,7.804022459538626,8.189353072396145,4.722412785834877,4.549879837400902,TRUE
1175.6286130652136,1476.9321498829863,1179.8713653941613,867.1939742772909,1430.2540068690503,1016.8685671409639,6.777026199987695,8.209370262156142,8.385859355165,8.431563590029757,8.651943516332912,6.945240813384195,TRUE
1031.7411296617224,845.6569597697043,1644.8887202972028,1650.5571201831735,869.3719212415205,1158.3717002440753,7.10040537960017,5.4971346823331055,3.8992080125483066,5.920356744964936,8.784247255008749,8.85154650098978,TRUE
626.7994507619271,807.1291038585343,888.999918956656,723.1660456499558,579.8189509969843,556.4386173850912,7.240345433707318,5.215642630931782,7.286503250290329,7.605484460509334,5.334878264906737,6.570637931320672,TRUE
920.6892947085347,1899.658642744579,1614.2306545281212,1030.3975971298669,1459.0403129065567,998.8627284532979,7.2417151295738345,8.473842170597852,9.284635044806864,8.451589431158437,7.660271692759255,7.4833835081491795,TRUE
696.1010556430454,1114.9385999544147,681.0271083434402,822.8150414893903,1193.5801169219935,768.4673667558131,5.6648547997752505,6.7197782719743815,6.385718630778383,6.497158393433697,7.1174480391391945,5.965569723063373,TRUE
736.7808848188457,828.1519079575335,874.1278204335997,748.3153552651149,666.8799853652442,703.7315306199386,8.000565122771835,8.71724404928676,7.408818360185222,7.609357205404751,7.789892800649288,8.692593418433471,TRUE
761.5715392133754,1134.0912551890656,1160.669183344572,1101.3155328024984,1237.6632503875637,742.9457637379505,7.305749788595427,5.642979774658441,7.719986716995997,9.58735312378453,6.493639585262523,7.010083160983883,TRUE
697.947598895129,1069.748479826581,1040.913501824521,1103.768515797438,1122.4261102911614,689.5191293385428,6.8639784421706445,10.98118003871138,7.350846949562845,5.90603271416172,7.506704734493012,3.7821264637504823,TRUE
1276.623038846979,1526.0626868319478,798.646169249422,827.2001994996638,1494.6566914034672,1316.8665965441573,4.697110790800337,6.1395204521478695,9.364386999839857,10.223376744292928,6.88850821927603,4.9478716698358465,TRUE
1126.6335786568752,1529.9375223704837,1215.5450061952843,944.7613455571086,1408.0158595166977,1167.03230483878,8.34476897107421,8.454618600175596,8.176982506798176,5.22450790951141,8.726641532749644,8.529716874757854,TRUE
929.173326380751,1093.00538471229,918.6470625497726,921.4969011840321,1038.1851796341139,777.4844761449058,5.94337924878762,8.267327125037257,7.180387771905689,6.451570319915839,4.461343695598921,4.057641445533433,TRUE
400.76649699151625,1418.8883157797281,1366.5975383491216,1235.4913956462012,1097.9230833638012,412.72762039554334,5.0357394760417415,6.554712825387265,7.912823595297676,6.681887059844696,6.391654837100026,6.8166871465820815,TRUE
841.7400251550989,982.6079331506801,1030.770255417625,1138.2067712618395,971.8989123935539,720.8848937205196,6.09845048816706,9.31146568965826,8.076914076109414,7.003939699497193,6.926684525789207,5.503474922081747,TRUE
626.0254964589498,1092.2272540797212,736.0315815693693,945.2435383104091,1260.4754712382892,680.0003221599931,9.187416067667847,6.498710512538938,8.187286356459676,8.939658233824245,6.880119136013119,9.137644905090674,TRUE
910.4844955744558,958.3216025072729,872.7933246952811,742.0026059171873,940.3843241025944,931.4914703036727,5.8285453474552895,9.376893674351495,6.767381104085319,6.20961417856356,9.002201895625705,8.307208996528525,TRUE
711.4644738094462,1460.967770631321,1883.033478779811,1578.9829905141157,1410.4114588021757,720.4073170506251,5.245696269005088,3.6906893135488907,5.101341751413904,7.403658209732427,5.999171551384043,5.414242939887969,TRUE
548.0785338428818,1064.172016176943,683.3066226069163,592.3384874751782,985.6233286685508,598.6048351036292,5.865563841625704,7.69908932031419,9.17362785810241,9.843044567269665,9.13601832551536,6.086804761222174,TRUE
982.8902670188168,1178.3012148938549,703.039789524759,775.334066917681,1314.189415448328,876.3259371823737,4.780379817097263,5.062072123216424,5.553559006032815,4.665445171333441,5.062072123216424,4.650409239033211,TRUE
804.9715246971624,678.5150882173511,723.8550710585724,1050.2254654071216,667.5014782205409,715.1044972355191,8.414193352579963,6.036353156858033,4.103398851484308,4.2698622703566915,5.990869174584679,8.209104080001008,TRUE
304.8062969818413,475.65343679125164,332.83203748821643,346.97965787292253,536.4705764907781,356.5250385400018,6.894709651209174,6.650235977945128,6.684697028840871,7.184600979639351,6.503165428915322,5.840436591572045,TRUE
1153.6264795470329,1589.6589260565365,1308.8169340900768,1356.3616798775508,1695.8585532059324,1250.1524461958409,9.909870532716337,8.492446490743259,7.33273674690474,7.541233470998227,9.429321119310304,10.192410343214647,TRUE
388.23138164637743,736.3673158128863,676.1305437810969,660.1987170681158,915.5636014546646,449.5480443336087,8.069135250189285,5.47735175383416,5.277188752676157,4.603484874998486,6.527043393255652,8.718598575500838,TRUE
602.8537836459412,666.0270475954999,630.7447101974726,625.9260090014723,707.2010997151767,580.9860932010012,8.240809015896023,7.42847030250456,7.445975684931586,8.568979665931893,9.122528899048207,7.961952507574108,TRUE
870.8905714408883,973.5309591985712,832.1412441110184,826.123066100536,931.3543034358315,871.6740326607937,5.190141577316332,7.757731210870783,6.873518432104553,5.669882605158816,7.303392910368782,5.239209844294493,TRUE
692.9910225079653,448.9921794590344,844.0643468604716,602.5985341175486,369.44566721767944,686.0556997587219,9.97466077388923,5.773825710316622,9.354895263661037,10.324416942407808,8.855727250945243,10.167365684750004,TRUE
934.2280710849005,1511.2311398597608,1319.3427494777306,1332.1256853419386,1128.4009438756239,880.2437582610004,6.388281027554146,9.676212416858894,7.930028799567687,5.888424889283824,6.629069579351565,7.603358248584091,TRUE
