ab_mfcc,ac_mfcc,ab_chroma,ac_chroma,ab_gt_ac
690.883956943318,695.1384185002988,9.099711981988587,6.2126392400945365,TRUE
525.2272991846032,509.27753702055134,3.9167213100264493,5.224429967174257,TRUE
891.5029910179658,1198.9348253407593,0.7076386305644304,3.4115496829487237,TRUE
421.0853129258945,828.5123599962621,4.719732844559357,5.043815633418828,TRUE
329.11283195199377,301.8695660311244,3.051427298221878,3.593024358558809,TRUE
1645.6238234916411,470.85584760112914,2.1672112777704275,5.7499926160457635,TRUE
417.64555988653655,1153.7180924011216,5.175034206203032,5.754581867927966,TRUE
592.4584365327181,931.0248730403944,5.906395400101017,5.460662038686811,TRUE
566.7016760236196,853.1264962514103,4.341336500840507,4.61261007965354,TRUE
555.9840346219148,961.6014871876826,4.055567693551592,4.704221839061147,TRUE
462.8767419648227,510.60620611719094,3.7314005753470405,6.1709645233769566,TRUE
1181.0321481439544,922.4466880834129,6.444463951098569,3.5774154064579404,TRUE
427.07000633918386,470.78657900544783,7.459515939770026,3.5714561020691638,TRUE
448.2922980858368,577.9998541716071,4.492204014573085,5.409009470162167,TRUE
1320.1425140197496,694.2318264395003,5.781383748452561,5.688376676070865,TRUE
782.8010958411896,809.4177394838318,5.107335560292043,5.130792317459285,TRUE
401.32546396753526,791.0440495620066,3.911073739421642,4.232360686416927,TRUE
423.4237473738844,487.65785042971055,7.470459093774567,4.630698216584822,TRUE
385.9718933941466,520.3876112863095,5.981170585596923,6.059461047795035,TRUE
298.8014510004771,469.3104151402557,2.1130433353873816,4.4693856287554565,TRUE
862.3601107122813,981.0412384100089,1.5729220229060268,4.997474228793236,TRUE
799.7716618932359,514.3733020565724,4.944842998772879,4.4938973174844055,TRUE
1265.4224517419782,909.7917747715879,4.989095626605514,2.6425904695970694,TRUE
684.5371960930079,1215.8511829928252,3.259179377089607,5.385553499860716,TRUE
390.5303051414493,1840.8813730751167,4.734432846130186,6.139693618009317,TRUE
766.7117083500375,1142.5224081149515,4.815789641151453,3.894624107142151,TRUE
355.977602667414,750.8338794404073,5.124226257854365,8.210431702603454,TRUE
395.72784453745487,1079.194164013768,2.990237253714419,4.9852415441901705,TRUE
1436.322567655285,1021.6705675850187,3.132127229904543,3.8515127319241196,TRUE
189.85426008504584,602.9699993759959,6.231976440211595,4.8095402929494995,TRUE
760.1138170835832,1242.120055164441,1.7234060549364874,6.534497705143126,TRUE
390.899711596476,1114.6847207175765,1.627597144021046,4.840703531359363,TRUE
524.0725635986544,709.0928001693555,2.661859765925988,4.739130051389527,TRUE
831.1766456009373,689.4698813917726,5.236606446073613,4.326009277821361,TRUE
376.50484256079744,410.0789423346049,5.682328702268261,4.637168888774809,TRUE
665.2590095853548,587.9340612572819,5.372394571908709,5.704232092466897,TRUE
390.5303051414493,1840.8813730751167,4.734432846130186,6.139693618009317,TRUE
227.14273355903094,1262.3576570854448,4.340374672888866,5.978382625385893,TRUE
842.3741749013218,654.7323334886945,4.048128196150785,6.039433116588337,TRUE
444.17108300596647,271.9467378741418,7.075094048081277,6.490593117012057,TRUE
514.3733020565724,799.7716618932359,4.4938973174844055,4.944842998772879,TRUE
348.9967749200747,525.4171294324522,6.820525710626569,2.8454584874682474,TRUE
745.8007183859507,1215.9270629855193,5.508148465790268,5.475039405880508,TRUE
1098.6853448065426,939.1376700480237,4.840724465548892,5.406345478066293,TRUE
769.6590578922196,961.8436607360899,4.964240479812277,4.912029966041493,TRUE
545.0527217936868,557.5416794142468,5.92806447456841,3.94907303225775,TRUE
632.9466455321574,470.13255775864855,4.275388650097448,4.956847714960163,TRUE
271.26029962688733,567.4395772850108,2.064347734226575,5.160559218119476,TRUE
657.5144540579233,946.19109821557,3.66166619885309,5.138188599745456,TRUE
815.7765886733894,856.7287045887615,5.992965459396515,4.193402034712149,TRUE
450.09058220436316,1402.1196645078983,4.190896050804181,2.2874387118234507,TRUE
716.4967368586549,575.68493723629,6.515162296834913,5.498137471708936,TRUE
501.16546147206884,852.7350847431812,3.514823123872834,5.958056362638373,TRUE
438.77899347840963,935.09095523787,8.651020833244424,4.991095824346577,TRUE
980.1607355707624,1658.865354816619,4.759360799880407,6.425776113921537,TRUE
643.2182272114077,1310.4249434575413,6.299447681216731,3.6002068623509302,TRUE
551.1358886962973,507.2418405686639,2.9188138504208725,3.763900759674498,TRUE
639.0182296979107,556.0510498975258,4.691343051917473,3.112581355305048,TRUE
678.7104472781189,488.01212941664363,6.897513224335425,6.0259715430046334,TRUE
989.3698050667688,1666.9113790238193,5.42864020912204,5.405055501323622,TRUE
571.8258400774014,843.7967930038585,7.541363191097588,7.278179685720255,TRUE
313.4023259753012,390.6061028709321,2.947690908492309,4.934797423724286,TRUE
436.4756750375045,602.1653198857648,4.937997834247861,5.908392585259574,TRUE
615.9098511971026,1131.2121544087395,6.3980153945727185,6.512137794456942,TRUE
221.8132774075264,1251.602993784167,6.012985773303891,5.843038085722486,TRUE
702.2796154546875,1035.3347914127633,7.032977028028757,1.674766813446251,TRUE
487.3296216826866,950.4681988752515,3.3634994996050476,6.088399617171916,TRUE
629.539138139206,876.0670969208566,7.350965564291618,5.0406924899710885,TRUE
447.83808013428313,653.5929921500423,4.468711654720824,5.235823683974845,TRUE
1512.7935765139011,1340.0442633962343,0.6987537639607446,3.478261356841648,TRUE
911.0642843352632,931.3079309981936,4.444600798598147,5.386962333826769,TRUE
543.4821833516053,564.2049254718047,2.296992479913746,6.510849996765333,TRUE
879.0890716132665,496.99792312236934,4.071534392352397,4.867216632958313,TRUE
995.8585808007949,686.0927311674343,3.23404824337918,5.792961671388363,TRUE
719.4095864720775,686.3786291312636,5.403870977382883,4.996737284453222,TRUE
518.7962408533638,628.8115270444989,3.588481224596622,4.519541852580784,TRUE
314.75554371203697,576.9772147449738,4.795246396968707,2.9695915284893384,TRUE
669.3136765048646,413.16480450673754,4.133210075330172,5.901404795016099,TRUE
400.75748850628014,577.4843482982112,6.809976155173555,6.598096243987556,TRUE
855.4118319755953,560.0443011703239,4.752404341822985,6.050142555453905,TRUE
633.5180755018682,505.7966129762383,6.110367140187549,7.167870273964189,TRUE
556.4921705238147,620.899903860527,5.339143244468132,4.971598722741287,TRUE
832.4476463551508,1032.386323012026,4.570290416194085,5.125436761566187,TRUE
752.2959864422193,630.5458875381728,4.689381632973352,3.001099365151704,TRUE
